Date,Equity1
1977-09-27,76236.83
1977-09-28,76156.24
1977-09-29,76450.99
1977-09-30,76903.85
1977-10-03,77109.67
1977-10-04,77236.13
1977-10-05,76515.95
1977-10-06,76583.91
1977-10-07,76630.11
1977-10-11,76202.7
1977-10-11,71630.77
1977-10-12,70780.88
1977-10-13,70414.64
1977-10-14,70319.76
1977-10-17,70200.82
1977-10-18,70315.83
1977-10-19,69988.84
1977-10-20,69569.73
1977-10-21,69442.36
1977-10-24,69188.83
1977-10-25,68506.62
1977-10-26,69118.97
1977-10-27,69597.64
1977-10-28,69588.8
1977-10-31,69489.91
1977-11-01,68931.55
1977-11-02,64248.77
1977-11-03,63961.68
1977-11-04,64514.6
1977-11-07,65028.23
1977-11-09,65424.89
1977-11-10,66736.3
1977-11-14,67644.28
1977-11-15,67713.0
1977-11-16,67703.78
1977-11-17,67303.34
1977-11-18,67302.95
1977-11-21,67223.2
1977-11-22,67747.61
1977-11-23,68036.77
1977-11-25,68147.68
1977-11-28,68056.1
1977-11-29,67509.11
1977-11-30,66889.5
1977-12-01,67066.53
1977-12-02,66926.23
1977-12-05,66769.82
1977-12-06,66309.1
1977-12-07,65839.02
1977-12-08,66005.23
1977-12-09,66232.78
1977-12-12,66337.06
1977-12-13,66177.34
1977-12-14,66326.5
1977-12-15,66371.69
1977-12-16,66123.27
1977-12-19,65930.47
1977-12-20,65452.05
1977-12-21,65801.47
1977-12-22,66280.88
1977-12-23,66715.87
1977-12-27,66856.12
1977-12-28,66844.97
1977-12-29,66971.95
1977-12-30,67126.85
1978-01-03,66807.92
1978-01-04,66089.84
1978-01-05,66380.62
1978-01-06,65235.19
1978-01-09,64557.57
1978-01-10,64183.22
1978-01-11,63706.26
1978-01-12,63630.91
1978-01-13,63522.76
1978-01-16,63277.87
1978-01-17,63423.47
1978-01-18,63809.91
1978-01-19,63932.5
1978-01-20,63385.67
1978-01-23,63254.89
1978-01-24,63064.52
1978-01-25,63151.93
1978-01-26,63013.19
1978-01-27,62542.99
1978-01-30,62951.89
1978-01-31,63117.99
1978-02-01,63351.07
1978-02-02,63771.45
1978-02-03,63367.34
1978-02-06,63042.32
1978-02-07,63513.11
1978-02-08,64061.94
1978-02-09,63816.66
1978-02-10,63625.91
1978-02-14,63085.78
1978-02-15,62744.32
1978-02-16,62337.52
1978-02-17,62272.72
1978-02-21,61902.85
1978-02-22,61846.54
1978-02-23,61689.99
1978-02-24,62360.95
1978-02-27,62433.56
1978-02-28,61630.53
1978-03-01,61504.55
1978-03-02,61626.79
1978-03-03,61732.87
1978-03-06,61401.05
1978-03-07,61469.02
1978-03-08,61781.79
1978-03-09,62064.33
1978-03-10,62602.17
1978-03-10,58752.02
1978-03-13,59086.78
1978-03-14,58991.44
1978-03-15,59059.53
1978-03-16,59080.71
1978-03-17,59571.64
1978-03-20,60115.34
1978-03-21,59933.54
1978-03-22,59295.9
1978-03-23,59186.0
1978-03-27,58917.81
1978-03-28,59092.28
1978-03-29,59346.9
1978-03-30,59165.99
1978-03-31,58996.85
1978-04-03,58719.79
1978-04-04,58705.79
1978-04-05,59187.08
1978-04-06,59532.87
1978-04-07,59616.35
1978-04-10,59803.79
1978-04-11,59744.99
1978-04-12,59738.19
1978-04-13,60058.37
1978-04-14,61418.13
1978-04-17,63105.27
1978-04-18,62360.37
1978-04-19,62200.01
1978-04-20,62997.17
1978-04-21,62596.94
1978-04-24,63196.36
1978-04-25,64432.37
1978-04-26,64323.0
1978-04-27,63795.37
1978-04-28,63909.35
1978-05-01,64692.42
1978-05-02,64566.45
1978-05-03,64252.57
1978-05-04,63494.25
1978-05-05,64144.78
1978-05-08,64177.3
1978-05-09,63649.09
1978-05-10,63654.49
1978-05-11,64168.91
1978-05-12,65091.04
1978-05-15,65232.39
1978-05-16,65915.75
1978-05-17,66013.14
1978-05-18,65833.33
1978-05-19,65195.41
1978-05-22,65435.19
1978-05-23,65274.72
1978-05-24,64367.93
1978-05-25,64405.82
1978-05-26,63984.44
1978-05-31,64496.38
1978-06-01,64478.78
1978-06-02,64850.54
1978-06-05,66003.56
1978-06-06,67023.96
1978-06-07,66352.59
1978-06-08,66611.56
1978-06-09,66284.28
1978-06-12,66197.75
1978-06-13,65786.45
1978-06-14,66244.6
1978-06-15,65497.69
1978-06-16,64876.52
1978-06-19,64450.24
1978-06-20,64342.03
1978-06-21,63659.0
1978-06-22,63671.99
1978-06-23,63813.69
1978-06-26,63212.23
1978-06-27,62830.5
1978-06-28,63033.49
1978-06-29,63338.98
1978-06-30,63141.8
1978-07-03,62937.77
1978-07-05,62644.01
1978-07-06,62401.48
1978-07-07,62723.2
1978-07-10,62949.02
1978-07-10,59460.93
1978-07-11,59902.32
1978-07-12,60078.74
1978-07-13,59961.71
1978-07-14,60745.27
1978-07-17,61281.77
1978-07-18,60791.65
1978-07-19,61066.61
1978-07-20,61487.64
1978-07-21,61099.92
1978-07-24,60832.9
1978-07-25,61201.36
1978-07-26,61417.65
1978-07-27,62076.69
1978-07-28,62285.04
1978-07-31,62689.66
1978-08-01,62842.52
1978-08-02,63945.11
1978-08-03,65298.3
1978-08-04,64843.24
1978-08-07,64947.94
1978-08-08,64645.81
1978-08-09,65489.41
1978-08-10,65117.7
1978-08-11,64838.34
1978-08-14,65025.34
1978-08-15,64654.78
1978-08-16,65128.2
1978-08-17,65821.27
1978-08-18,65641.84
1978-08-21,65159.6
1978-08-22,64903.38
1978-08-23,65454.93
1978-08-24,65566.46
1978-08-25,65454.96
1978-08-28,65121.14
1978-08-29,64625.9
1978-08-30,64575.11
1978-08-31,64445.15
1978-09-01,64581.27
1978-09-05,64928.32
1978-09-06,65771.12
1978-09-07,65957.04
1978-09-08,66391.23
1978-09-11,66923.93
1978-09-12,66570.59
1978-09-13,66799.87
1978-09-14,66037.51
1978-09-15,65108.59
1978-09-18,65053.59
1978-09-19,64306.09
1978-09-20,63979.59
1978-09-21,63515.44
1978-09-22,63607.28
1978-09-25,63402.69
1978-09-26,63890.69
1978-09-27,64072.21
1978-09-28,63408.99
1978-09-29,63842.78
1978-10-02,64053.49
1978-10-03,64140.26
1978-10-04,64016.28
1978-10-05,64474.94
1978-10-06,64555.45
1978-10-10,65256.06
1978-10-11,65429.72
1978-10-12,65795.44
1978-10-13,65243.69
1978-10-16,64805.23
1978-10-17,63397.75
1978-10-18,63034.82
1978-10-19,62589.54
1978-10-20,61530.81
1978-10-23,61280.33
1978-10-24,61340.29
1978-10-25,61101.68
1978-10-26,60627.73
1978-10-27,60078.45
1978-10-30,59466.27
1978-10-31,59754.39
1978-11-01,62528.1
1978-11-02,62703.17
1978-11-03,62284.87
1978-11-06,62248.87
1978-11-08,62694.07
1978-11-09,62391.0
1978-11-10,62365.2
1978-11-10,60351.21
1978-11-13,60352.43
1978-11-14,59899.65
1978-11-15,60050.41
1978-11-16,60292.85
1978-11-17,60690.76
1978-11-20,61063.88
1978-11-21,60947.24
1978-11-22,60917.78
1978-11-24,60948.26
1978-11-27,61030.45
1978-11-28,61033.51
1978-11-29,60620.31
1978-11-30,60737.31
1978-12-01,61669.46
1978-12-04,61720.27
1978-12-05,62064.76
1978-12-06,62402.82
1978-12-07,62111.69
1978-12-08,61860.12
1978-12-11,61907.35
1978-12-12,61642.95
1978-12-13,61322.87
1978-12-14,61030.04
1978-12-15,60890.17
1978-12-18,60291.29
1978-12-19,60521.75
1978-12-20,60609.7
1978-12-21,60759.39
1978-12-22,61229.63
1978-12-26,61643.3
1978-12-27,61528.54
1978-12-28,61082.0
1978-12-29,60187.54
1979-01-02,60100.7
1979-01-03,61025.51
1979-01-04,61525.48
1979-01-05,61708.89
1979-01-08,61413.22
1979-01-09,61807.98
1979-01-10,61687.06
1979-01-11,61441.83
1979-01-12,62348.4
1979-01-15,62483.43
1979-01-16,62339.17
1979-01-17,61803.01
1979-01-18,62009.85
1979-01-19,62142.19
1979-01-22,62006.87
1979-01-23,62434.27
1979-01-24,62594.09
1979-01-25,62806.35
1979-01-26,63366.26
1979-01-29,63205.15
1979-01-30,63041.3
1979-01-31,62638.96
1979-02-01,62002.29
1979-02-02,62089.2
1979-02-05,61210.0
1979-02-06,61006.96
1979-02-07,60603.82
1979-02-08,60626.82
1979-02-09,60860.87
1979-02-13,61517.33
1979-02-14,61541.11
1979-02-15,61226.51
1979-02-16,61287.82
1979-02-20,61558.97
1979-02-21,61803.28
1979-02-22,61272.56
1979-02-23,60834.55
1979-02-26,60698.78
1979-02-27,60313.28
1979-02-28,59722.14
1979-03-01,60083.66
1979-03-02,60249.19
1979-03-05,60921.58
1979-03-06,60853.71
1979-03-07,61285.16
1979-03-08,61649.45
1979-03-09,62117.87
1979-03-12,61784.57
1979-03-12,59636.77
1979-03-13,59963.3
1979-03-14,59792.81
1979-03-15,59873.64
1979-03-16,60226.03
1979-03-19,60679.49
1979-03-20,60338.22
1979-03-21,60419.82
1979-03-22,60957.41
1979-03-23,60920.85
1979-03-26,60567.32
1979-03-27,61143.21
1979-03-28,61490.13
1979-03-29,61164.59
1979-03-30,61008.38
1979-04-02,60457.99
1979-04-03,61101.38
1979-04-04,61723.64
1979-04-05,61641.01
1979-04-06,61847.0
1979-04-09,61616.89
1979-04-10,61776.62
1979-04-11,61745.9
1979-04-12,61159.1
1979-04-16,60731.44
1979-04-17,60685.85
1979-04-18,60849.34
1979-04-19,60949.09
1979-04-20,60595.48
1979-04-23,60701.36
1979-04-24,61301.71
1979-04-25,61317.56
1979-04-26,61223.5
1979-04-27,60872.96
1979-04-30,60825.47
1979-05-01,60977.43
1979-05-02,60846.61
1979-05-03,61018.51
1979-05-04,60727.57
1979-05-07,59732.88
1979-05-08,59260.81
1979-05-09,59523.16
1979-05-10,59316.78
1979-05-11,58972.1
1979-05-14,58911.56
1979-05-15,58878.88
1979-05-16,58818.84
1979-05-17,59676.09
1979-05-18,59965.22
1979-05-21,59975.81
1979-05-22,60078.4
1979-05-23,60281.03
1979-05-24,59769.39
1979-05-25,59911.55
1979-05-29,59956.37
1979-05-31,59264.43
1979-06-01,59317.09
1979-06-04,59350.51
1979-06-05,60133.97
1979-06-06,60662.19
1979-06-07,61005.68
1979-06-08,60819.21
1979-06-11,60825.13
1979-06-12,61656.07
1979-06-13,61620.9
1979-06-14,61056.81
1979-06-15,61145.15
1979-06-18,60967.63
1979-06-19,60848.73
1979-06-20,60794.32
1979-06-21,61120.88
1979-06-22,61370.26
1979-06-25,61222.18
1979-06-26,60736.65
1979-06-27,61247.28
1979-06-28,61550.19
1979-06-29,61674.69
1979-07-02,61276.15
1979-07-03,61017.45
1979-07-05,61201.82
1979-07-06,61814.8
1979-07-09,62504.63
1979-07-10,62564.13
1979-07-10,58968.23
1979-07-11,58510.63
1979-07-12,58195.33
1979-07-13,57810.55
1979-07-16,57870.34
1979-07-17,57809.93
1979-07-18,57269.83
1979-07-19,57459.16
1979-07-20,57392.61
1979-07-23,57289.45
1979-07-24,57490.64
1979-07-25,58023.46
1979-07-26,58110.17
1979-07-27,58036.9
1979-07-30,58108.65
1979-07-31,58459.97
1979-08-01,58621.54
1979-08-02,58871.54
1979-08-03,58613.67
1979-08-06,58669.15
1979-08-07,59551.26
1979-08-08,59890.74
1979-08-09,59560.24
1979-08-10,59863.57
1979-08-13,60486.09
1979-08-14,60558.11
1979-08-15,60900.07
1979-08-16,61202.72
1979-08-17,61068.09
1979-08-20,61280.97
1979-08-21,61482.46
1979-08-22,61415.01
1979-08-23,61431.83
1979-08-24,61162.58
1979-08-27,61572.01
1979-08-28,61465.23
1979-08-29,61431.57
1979-08-30,61431.57
1979-08-31,61549.3
1979-09-04,61331.05
1979-09-05,60088.63
1979-09-06,60323.09
1979-09-07,60591.09
1979-09-10,60938.47
1979-09-11,61006.11
1979-09-12,60769.99
1979-09-13,60837.23
1979-09-14,61370.13
1979-09-17,61695.38
1979-09-18,61101.28
1979-09-19,61112.47
1979-09-20,62051.05
1979-09-21,62549.54
1979-09-24,62169.98
1979-09-25,61772.85
1979-09-26,62365.33
1979-09-27,62085.23
1979-09-28,62042.27
1979-10-01,61218.65
1979-10-02,61717.28
1979-10-03,61907.4
1979-10-04,62119.81
1979-10-05,62875.94
1979-10-09,61483.8
1979-10-10,59971.11
1979-10-11,59987.27
1979-10-12,59947.8
1979-10-15,56411.27
1979-10-16,56225.66
1979-10-17,56294.64
1979-10-18,56281.43
1979-10-19,56169.61
1979-10-22,55527.49
1979-10-23,55404.23
1979-10-24,55455.08
1979-10-25,55416.75
1979-10-26,55666.1
1979-10-29,55637.15
1979-10-30,56290.99
1979-10-31,56350.79
1979-11-01,56384.67
1979-11-02,56269.33
1979-11-05,56105.34
1979-11-07,55889.67
1979-11-08,55985.07
1979-11-09,56524.28
1979-11-13,57679.82
1979-11-14,57620.47
1979-11-15,57178.83
1979-11-16,57040.16
1979-11-19,57094.21
1979-11-20,57103.72
1979-11-21,56815.56
1979-11-23,57268.0
1979-11-26,58512.23
1979-11-27,58682.22
1979-11-28,58442.61
1979-11-29,58531.4
1979-11-30,58274.52
1979-12-03,57932.8
1979-12-04,58111.87
1979-12-05,57960.39
1979-12-06,57967.78
1979-12-07,58341.92
1979-12-10,57849.24
1979-12-11,57947.34
1979-12-12,57806.66
1979-12-13,57795.96
1979-12-14,58429.74
1979-12-17,58789.69
1979-12-18,58531.05
1979-12-19,57985.5
1979-12-20,58218.68
1979-12-21,57972.09
1979-12-24,57616.77
1979-12-26,57765.49
1979-12-27,57801.05
1979-12-28,57854.34
1979-12-31,57810.16
1980-01-02,57793.71
1980-01-03,56584.5
1980-01-04,57106.34
1980-01-07,57445.23
1980-01-08,58258.88
1980-01-09,59187.09
1980-01-10,59050.73
1980-01-11,59207.65
1980-01-14,59355.84
1980-01-15,59615.93
1980-01-16,60131.17
1980-01-17,59658.15
1980-01-18,59513.63
1980-01-21,60130.97
1980-01-22,60237.51
1980-01-23,60678.33
1980-01-24,61391.88
1980-01-25,60955.0
1980-01-28,61594.51
1980-01-29,61658.44
1980-01-30,61701.17
1980-01-31,62404.61
1980-02-01,61536.42
1980-02-04,61786.8
1980-02-05,61381.72
1980-02-06,62085.03
1980-02-07,62777.61
1980-02-08,63198.85
1980-02-11,63406.75
1980-02-11,60774.83
1980-02-13,61243.8
1980-02-14,60936.2
1980-02-15,60033.24
1980-02-19,59605.09
1980-02-20,60297.35
1980-02-21,60632.99
1980-02-22,60173.18
1980-02-25,60255.45
1980-02-26,60135.76
1980-02-27,60761.88
1980-02-28,59635.15
1980-02-29,59692.45
1980-03-03,59744.48
1980-03-04,59568.54
1980-03-05,59351.04
1980-03-06,60450.76
1980-03-07,62013.45
1980-03-10,63337.56
1980-03-11,64003.18
1980-03-12,63678.4
1980-03-13,65175.93
1980-03-14,63586.42
1980-03-17,64207.94
1980-03-18,64772.22
1980-03-19,64975.8
1980-03-20,64078.08
1980-03-21,63781.69
1980-03-24,65007.67
1980-03-25,64759.58
1980-03-26,64600.05
1980-03-27,64427.34
1980-03-28,66510.76
1980-03-31,66884.8
1980-04-01,66797.26
1980-04-02,66841.2
1980-04-03,66534.09
1980-04-07,67791.59
1980-04-08,67441.38
1980-04-09,68689.39
1980-04-10,68479.64
1980-04-11,68563.79
1980-04-14,68763.54
1980-04-15,68758.06
1980-04-16,69421.7
1980-04-17,69040.85
1980-04-18,69158.67
1980-04-21,69816.86
1980-04-22,73334.43
1980-04-23,72592.01
1980-04-24,72113.8
1980-04-25,72298.1
1980-04-28,71925.49
1980-04-29,71740.75
1980-04-30,71674.71
1980-05-01,71295.98
1980-05-02,70736.96
1980-05-05,70081.59
1980-05-06,70155.43
1980-05-07,69885.35
1980-05-08,69883.43
1980-05-09,70095.84
1980-05-12,70553.14
1980-05-13,68163.45
1980-05-14,67491.85
1980-05-15,67357.33
1980-05-16,66886.01
1980-05-19,66731.23
1980-05-20,65293.19
1980-05-21,65279.95
1980-05-22,65781.21
1980-05-23,66557.56
1980-05-27,66507.24
1980-05-28,66610.73
1980-05-29,66757.91
1980-05-30,66274.24
1980-06-02,66504.65
1980-06-03,65983.28
1980-06-04,67010.63
1980-06-05,67381.32
1980-06-06,67176.57
1980-06-09,67433.5
1980-06-10,67935.9
1980-06-11,68583.37
1980-06-12,68769.12
1980-06-13,68719.06
1980-06-16,68625.97
1980-06-17,68817.23
1980-06-18,68578.23
1980-06-19,68564.37
1980-06-20,67452.52
1980-06-23,67671.77
1980-06-24,67945.65
1980-06-25,68893.87
1980-06-26,69250.72
1980-06-27,68635.37
1980-06-30,68127.08
1980-07-01,67783.62
1980-07-02,68358.19
1980-07-03,69154.9
1980-07-07,69761.22
1980-07-08,69909.75
1980-07-09,70149.47
1980-07-10,69593.54
1980-07-10,67393.39
1980-07-11,67326.37
1980-07-14,68412.45
1980-07-15,69030.25
1980-07-16,68779.01
1980-07-17,69327.73
1980-07-18,69880.92
1980-07-21,69770.25
1980-07-22,70008.05
1980-07-23,69706.43
1980-07-24,69557.74
1980-07-25,68884.56
1980-07-28,68874.95
1980-07-29,69346.75
1980-07-30,69820.83
1980-07-31,68874.69
1980-08-01,68903.99
1980-08-04,68517.55
1980-08-05,68757.15
1980-08-06,68705.06
1980-08-07,69693.98
1980-08-08,70430.98
1980-08-11,70478.43
1980-08-12,70753.36
1980-08-13,70161.77
1980-08-14,70726.56
1980-08-15,71197.83
1980-08-18,70554.46
1980-08-19,69907.02
1980-08-20,70052.59
1980-08-21,70940.03
1980-08-22,71893.04
1980-08-25,71094.42
1980-08-26,71033.31
1980-08-27,70356.06
1980-08-28,69835.95
1980-08-29,69309.14
1980-09-02,70044.45
1980-09-03,71241.92
1980-09-04,71920.28
1980-09-05,71061.64
1980-09-08,70876.48
1980-09-09,70167.63
1980-09-10,70911.22
1980-09-11,71191.59
1980-09-12,71290.88
1980-09-15,71060.31
1980-09-16,71850.99
1980-09-17,72921.72
1980-09-18,73306.59
1980-09-19,73284.23
1980-09-22,73636.24
1980-09-23,74295.23
1980-09-24,73834.68
1980-09-25,73956.87
1980-09-26,72207.3
1980-09-29,71090.98
1980-09-30,71578.88
1980-10-01,72489.11
1980-10-02,72922.11
1980-10-03,73692.06
1980-10-06,74780.56
1980-10-07,75017.73
1980-10-08,74918.93
1980-10-09,74856.65
1980-10-10,74535.22
1980-10-14,75196.21
1980-10-15,75623.72
1980-10-16,76463.74
1980-10-17,74928.3
1980-10-20,75002.43
1980-10-21,75422.76
1980-10-22,74854.88
1980-10-23,74680.87
1980-10-24,73595.04
1980-10-27,73345.34
1980-10-28,72749.18
1980-10-29,73170.81
1980-10-30,72581.39
1980-10-31,72357.79
1980-11-03,73155.26
1980-11-05,76303.71
1980-11-06,74061.35
1980-11-07,73439.0
1980-11-10,73646.5
1980-11-10,71844.56
1980-11-12,74320.08
1980-11-13,75031.6
1980-11-14,75672.92
1980-11-17,75360.15
1980-11-18,76539.5
1980-11-19,76903.89
1980-11-20,76660.78
1980-11-21,76573.86
1980-11-24,75505.87
1980-11-25,75963.92
1980-11-26,76491.08
1980-11-28,76243.47
1980-12-01,75976.43
1980-12-02,74727.03
1980-12-03,74608.94
1980-12-04,74735.96
1980-12-05,73903.41
1980-12-08,72984.39
1980-12-09,72458.67
1980-12-10,72559.18
1980-12-11,71430.05
1980-12-12,71939.36
1980-12-15,72232.28
1980-12-16,72176.75
1980-12-17,73286.97
1980-12-18,74176.7
1980-12-19,73622.81
1980-12-22,74672.58
1980-12-23,75041.0
1980-12-24,74405.52
1980-12-26,74665.61
1980-12-29,74977.5
1980-12-30,74396.0
1980-12-31,74442.98
1981-01-02,74503.73
1981-01-05,75454.04
1981-01-06,75776.39
1981-01-07,74038.76
1981-01-08,74217.9
1981-01-09,73473.16
1981-01-12,73597.94
1981-01-13,72738.4
1981-01-14,73204.53
1981-01-15,73135.28
1981-01-16,73417.73
